AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,178,0,377,61,0,0,0,20,21,18,3,2023-01-10,88,0500 - 0600,2024-08-05 10:11:02,37,22,241,37,A273,Tom Bradley International Terminal,634,19,393,37
LAX,Los Angeles International Airport,486,0,417,296,129,53,0,25,23,39,5,2023-01-10,123,0600 - 0700,2024-08-05 10:11:02,73,34,739,73,A273,Tom Bradley International Terminal,1420,14,681,71
LAX,Los Angeles International Airport,333,0,255,24,101,533,20,44,27,39,5,2023-01-10,69,0700 - 0800,2024-08-05 10:11:02,120,64,705,118,A273,Tom Bradley International Terminal,1305,21,600,120
LAX,Los Angeles International Airport,69,103,218,28,5,100,116,62,31,20,2,2023-01-10,18,0800 - 0900,2024-08-05 10:11:02,132,94,347,132,A273,Tom Bradley International Terminal,659,30,312,126
LAX,Los Angeles International Airport,335,0,364,59,239,292,0,35,33,40,6,2023-01-10,126,0900 - 1000,2024-08-05 10:11:02,78,55,592,78,A273,Tom Bradley International Terminal,1329,20,737,76
LAX,Los Angeles International Airport,203,0,397,258,5,0,0,23,33,29,4,2023-01-10,92,1000 - 1100,2024-08-05 10:11:02,46,29,318,46,A273,Tom Bradley International Terminal,892,20,574,46
LAX,Los Angeles International Airport,188,0,649,211,38,19,0,25,23,37,6,2023-01-10,32,1100 - 1200,2024-08-05 10:11:02,83,23,381,76,A273,Tom Bradley International Terminal,1142,26,761,83
LAX,Los Angeles International Airport,417,0,889,121,28,18,0,21,40,45,6,2023-01-10,108,1200 - 1300,2024-08-05 10:11:02,81,22,477,74,A273,Tom Bradley International Terminal,1518,20,1041,81
LAX,Los Angeles International Airport,889,0,846,408,217,20,0,22,44,71,9,2023-01-10,191,1300 - 1400,2024-08-05 10:11:02,68,29,1167,68,A273,Tom Bradley International Terminal,2451,16,1284,68
LAX,Los Angeles International Airport,376,0,552,356,233,9,0,27,40,46,7,2023-01-10,118,1400 - 1500,2024-08-05 10:11:02,69,34,586,69,A273,Tom Bradley International Terminal,1572,22,986,69
LAX,Los Angeles International Airport,232,0,362,257,56,0,0,25,35,29,4,2023-01-10,90,1500 - 1600,2024-08-05 10:11:02,58,32,456,58,A273,Tom Bradley International Terminal,936,17,480,58
LAX,Los Angeles International Airport,675,0,958,576,130,0,0,23,40,67,10,2023-01-10,208,1600 - 1700,2024-08-05 10:11:02,57,32,933,57,A273,Tom Bradley International Terminal,2406,18,1473,53
LAX,Los Angeles International Airport,664,0,411,71,0,0,0,15,36,28,6,2023-01-10,118,1700 - 1800,2024-08-05 10:11:02,44,23,251,44,A273,Tom Bradley International Terminal,1174,13,923,43
LAX,Los Angeles International Airport,461,0,724,160,49,26,0,21,36,41,5,2023-01-10,90,1800 - 1900,2024-08-05 10:11:02,70,26,597,70,A273,Tom Bradley International Terminal,1461,18,864,70
LAX,Los Angeles International Airport,354,0,183,212,35,0,0,21,34,26,3,2023-01-10,74,1900 - 2000,2024-08-05 10:11:02,51,35,303,51,A273,Tom Bradley International Terminal,810,13,507,50
LAX,Los Angeles International Airport,261,0,239,52,2,0,0,17,24,18,2,2023-01-10,35,2000 - 2100,2024-08-05 10:11:02,47,20,331,47,A273,Tom Bradley International Terminal,572,14,241,37
LAX,Los Angeles International Airport,546,0,611,75,11,0,0,17,26,36,7,2023-01-10,70,2100 - 2200,2024-08-05 10:11:02,55,19,359,55,A273,Tom Bradley International Terminal,1279,16,920,55
LAX,Los Angeles International Airport,534,0,385,40,5,8,0,16,23,21,6,2023-01-10,18,2200 - 2300,2024-08-05 10:11:02,81,16,274,49,A273,Tom Bradley International Terminal,993,16,719,81
LAX,Los Angeles International Airport,259,0,388,39,5,0,0,17,23,22,4,2023-01-10,15,2300 - 0000,2024-08-05 10:11:02,49,18,256,49,A273,Tom Bradley International Terminal,713,17,457,48
LAX,Los Angeles International Airport,86,0,214,115,45,5,0,27,33,15,2,2023-01-11,43,0500 - 0600,2024-08-05 10:11:11,77,31,174,62,A273,Tom Bradley International Terminal,480,25,306,77
LAX,Los Angeles International Airport,674,0,559,158,6,0,0,16,33,34,7,2023-01-11,129,0600 - 0700,2024-08-05 10:11:11,60,22,605,41,A273,Tom Bradley International Terminal,1431,12,826,60
LAX,Los Angeles International Airport,973,0,504,22,0,0,0,12,29,47,5,2023-01-11,81,0700 - 0800,2024-08-05 10:11:11,34,15,1000,34,A273,Tom Bradley International Terminal,1546,7,546,28
LAX,Los Angeles International Airport,375,0,354,242,146,156,4,30,25,39,4,2023-01-11,57,0800 - 0900,2024-08-05 10:11:11,104,39,709,104,A273,Tom Bradley International Terminal,1316,19,607,100
LAX,Los Angeles International Airport,311,0,216,91,7,4,0,17,29,19,3,2023-01-11,70,0900 - 1000,2024-08-05 10:11:11,63,20,300,61,A273,Tom Bradley International Terminal,648,13,348,63
LAX,Los Angeles International Airport,947,0,475,59,0,0,0,13,33,38,7,2023-01-11,81,1000 - 1100,2024-08-05 10:11:11,35,14,745,35,A273,Tom Bradley International Terminal,1519,13,774,35
LAX,Los Angeles International Airport,761,0,711,248,22,11,2,18,35,50,9,2023-01-11,85,1100 - 1200,2024-08-05 10:11:11,111,23,795,80,A273,Tom Bradley International Terminal,1805,15,1010,111
LAX,Los Angeles International Airport,388,0,428,67,3,0,0,17,30,35,4,2023-01-11,42,1200 - 1300,2024-08-05 10:11:11,49,22,332,48,A273,Tom Bradley International Terminal,921,14,589,49
LAX,Los Angeles International Airport,711,0,641,177,0,0,0,16,44,39,6,2023-01-11,99,1300 - 1400,2024-08-05 10:11:11,44,20,648,44,A273,Tom Bradley International Terminal,1568,14,920,44
LAX,Los Angeles International Airport,475,0,753,372,191,193,2,29,45,54,8,2023-01-11,134,1400 - 1500,2024-08-05 10:11:11,91,36,1043,91,A273,Tom Bradley International Terminal,2040,22,997,76
LAX,Los Angeles International Airport,417,0,677,269,191,799,3,41,45,73,10,2023-01-11,167,1500 - 1600,2024-08-05 10:11:11,91,60,1245,91,A273,Tom Bradley International Terminal,2429,23,1184,89
LAX,Los Angeles International Airport,222,0,397,150,50,219,0,32,43,30,5,2023-01-11,96,1600 - 1700,2024-08-05 10:11:11,81,51,390,81,A273,Tom Bradley International Terminal,1068,23,678,77
LAX,Los Angeles International Airport,215,0,563,395,66,0,0,26,36,36,5,2023-01-11,53,1700 - 1800,2024-08-05 10:11:11,53,29,615,53,A273,Tom Bradley International Terminal,1275,23,660,49
LAX,Los Angeles International Airport,442,0,486,62,0,0,0,17,29,22,5,2023-01-11,94,1800 - 1900,2024-08-05 10:11:11,44,17,485,44,A273,Tom Bradley International Terminal,1012,17,527,31
LAX,Los Angeles International Airport,555,0,366,188,62,151,0,25,30,40,6,2023-01-11,98,1900 - 2000,2024-08-05 10:11:11,85,35,678,85,A273,Tom Bradley International Terminal,1362,16,684,73
LAX,Los Angeles International Airport,85,0,198,180,72,34,0,31,17,19,3,2023-01-11,44,2000 - 2100,2024-08-05 10:11:11,76,45,163,76,A273,Tom Bradley International Terminal,588,27,425,76
LAX,Los Angeles International Airport,105,0,590,586,102,37,4,31,20,43,8,2023-01-11,73,2100 - 2200,2024-08-05 10:11:11,100,37,397,90,A273,Tom Bradley International Terminal,1467,29,1070,100
LAX,Los Angeles International Airport,44,0,288,367,114,0,0,32,16,26,5,2023-01-11,33,2200 - 2300,2024-08-05 10:11:11,56,33,260,56,A273,Tom Bradley International Terminal,839,32,579,56
LAX,Los Angeles International Airport,8,0,217,124,0,0,0,28,16,6,2,2023-01-11,1,2300 - 0000,2024-08-05 10:11:11,41,27,116,41,A273,Tom Bradley International Terminal,355,28,239,41
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,1,1,1,1,2023-01-12,0,0400 - 0500,2024-08-05 10:11:11,3,0,0,0,A273,Tom Bradley International Terminal,7,1,7,3
LAX,Los Angeles International Airport,104,0,247,131,11,0,0,24,20,11,2,2023-01-12,25,0500 - 0600,2024-08-05 10:11:11,50,28,277,50,A273,Tom Bradley International Terminal,504,19,227,45
LAX,Los Angeles International Airport,528,0,456,80,16,0,0,16,21,31,6,2023-01-12,75,0600 - 0700,2024-08-05 10:11:11,52,19,550,52,A273,Tom Bradley International Terminal,1111,13,561,50
LAX,Los Angeles International Airport,284,0,234,153,106,30,0,26,23,25,3,2023-01-12,33,0700 - 0800,2024-08-05 10:11:11,68,33,499,68,A273,Tom Bradley International Terminal,832,15,333,65
LAX,Los Angeles International Airport,280,0,375,220,195,107,2,31,21,33,4,2023-01-12,40,0800 - 0900,2024-08-05 10:11:11,98,40,596,98,A273,Tom Bradley International Terminal,1212,22,616,86
LAX,Los Angeles International Airport,443,0,307,174,306,56,0,28,28,41,7,2023-01-12,88,0900 - 1000,2024-08-05 10:11:11,69,43,643,69,A273,Tom Bradley International Terminal,1327,14,684,65
LAX,Los Angeles International Airport,367,0,413,41,3,0,0,16,31,24,4,2023-01-12,59,1000 - 1100,2024-08-05 10:11:11,47,19,333,47,A273,Tom Bradley International Terminal,848,15,515,44
LAX,Los Angeles International Airport,222,0,587,657,324,135,0,34,31,61,10,2023-01-12,90,1100 - 1200,2024-08-05 10:11:11,72,41,1003,72,A273,Tom Bradley International Terminal,1986,27,983,68
LAX,Los Angeles International Airport,245,0,154,238,41,1,0,24,40,28,3,2023-01-12,36,1200 - 1300,2024-08-05 10:11:11,61,33,331,61,A273,Tom Bradley International Terminal,707,16,376,50
LAX,Los Angeles International Airport,566,0,728,445,325,282,110,35,43,69,10,2023-01-12,120,1300 - 1400,2024-08-05 10:11:11,111,45,1391,111,A273,Tom Bradley International Terminal,2525,23,1134,98
LAX,Los Angeles International Airport,168,0,220,203,102,106,7,34,41,24,4,2023-01-12,53,1400 - 1500,2024-08-05 10:11:11,92,42,467,92,A273,Tom Bradley International Terminal,830,25,363,68
LAX,Los Angeles International Airport,387,0,652,189,336,380,5,35,44,57,9,2023-01-12,125,1500 - 1600,2024-08-05 10:11:11,93,51,1019,93,A273,Tom Bradley International Terminal,2006,20,987,87
LAX,Los Angeles International Airport,380,0,822,462,286,449,0,36,44,78,12,2023-01-12,185,1600 - 1700,2024-08-05 10:11:11,88,53,1029,88,A273,Tom Bradley International Terminal,2477,24,1448,87
LAX,Los Angeles International Airport,255,0,352,141,51,0,0,22,36,26,4,2023-01-12,72,1700 - 1800,2024-08-05 10:11:11,55,31,346,55,A273,Tom Bradley International Terminal,825,16,479,48
LAX,Los Angeles International Airport,140,0,316,348,74,1,0,28,31,25,3,2023-01-12,36,1800 - 1900,2024-08-05 10:11:11,62,34,478,62,A273,Tom Bradley International Terminal,904,21,426,57
LAX,Los Angeles International Airport,384,0,114,3,0,0,0,10,28,16,3,2023-01-12,37,1900 - 2000,2024-08-05 10:11:11,37,12,212,27,A273,Tom Bradley International Terminal,517,9,305,37
LAX,Los Angeles International Airport,672,0,420,124,0,0,0,16,28,42,5,2023-01-12,73,2000 - 2100,2024-08-05 10:11:11,44,21,539,44,A273,Tom Bradley International Terminal,1258,12,719,38
LAX,Los Angeles International Airport,643,0,468,9,5,7,0,14,26,35,8,2023-01-12,36,2100 - 2200,2024-08-05 10:11:11,71,15,508,71,A273,Tom Bradley International Terminal,1167,14,659,71
LAX,Los Angeles International Airport,267,0,283,78,27,2,0,19,18,19,4,2023-01-12,18,2200 - 2300,2024-08-05 10:11:11,61,20,224,61,A273,Tom Bradley International Terminal,676,19,452,57
LAX,Los Angeles International Airport,197,0,402,81,3,0,0,20,19,21,4,2023-01-12,14,2300 - 0000,2024-08-05 10:11:11,47,21,260,43,A273,Tom Bradley International Terminal,704,19,444,47
LAX,Los Angeles International Airport,310,0,142,0,0,0,0,12,27,19,2,2023-01-13,32,0500 - 0600,2024-08-05 10:11:11,28,14,214,28,A273,Tom Bradley International Terminal,471,11,257,25
LAX,Los Angeles International Airport,535,0,788,224,9,0,0,19,27,41,9,2023-01-13,119,0600 - 0700,2024-08-05 10:11:11,52,25,875,52,A273,Tom Bradley International Terminal,1597,12,722,52
LAX,Los Angeles International Airport,263,0,129,4,3,6,0,14,25,12,2,2023-01-13,9,0700 - 0800,2024-08-05 10:11:11,68,15,238,68,A273,Tom Bradley International Terminal,417,11,179,68
LAX,Los Angeles International Airport,528,0,347,508,59,0,0,23,28,42,5,2023-01-13,53,0800 - 0900,2024-08-05 10:11:11,50,28,1035,50,A273,Tom Bradley International Terminal,1484,11,449,50
LAX,Los Angeles International Airport,703,0,639,46,0,0,0,15,41,33,7,2023-01-13,124,0900 - 1000,2024-08-05 10:11:11,35,18,726,35,A273,Tom Bradley International Terminal,1421,12,695,35
LAX,Los Angeles International Airport,485,0,199,0,0,0,0,12,40,12,3,2023-01-13,12,1000 - 1100,2024-08-05 10:11:11,30,10,416,29,A273,Tom Bradley International Terminal,696,14,280,30
LAX,Los Angeles International Airport,1237,0,317,5,0,0,0,10,36,52,8,2023-01-13,65,1100 - 1200,2024-08-05 10:11:11,39,11,865,39,A273,Tom Bradley International Terminal,1611,9,746,39
LAX,Los Angeles International Airport,411,0,319,8,0,0,0,14,35,27,3,2023-01-13,49,1200 - 1300,2024-08-05 10:11:11,38,16,346,38,A273,Tom Bradley International Terminal,765,13,419,36
LAX,Los Angeles International Airport,1134,0,906,340,164,26,0,20,49,80,11,2023-01-13,180,1300 - 1400,2024-08-05 10:11:11,82,24,1324,80,A273,Tom Bradley International Terminal,2650,16,1326,82
LAX,Los Angeles International Airport,395,0,520,143,44,0,0,20,46,29,4,2023-01-13,73,1400 - 1500,2024-08-05 10:11:11,56,25,550,56,A273,Tom Bradley International Terminal,1131,15,581,46
LAX,Los Angeles International Airport,607,0,913,418,94,0,0,22,37,53,10,2023-01-13,179,1500 - 1600,2024-08-05 10:11:11,52,26,1252,52,A273,Tom Bradley International Terminal,2085,17,833,48
LAX,Los Angeles International Airport,412,0,640,397,51,0,0,23,46,52,7,2023-01-13,112,1600 - 1700,2024-08-05 10:11:11,60,29,709,60,A273,Tom Bradley International Terminal,1552,18,843,53
LAX,Los Angeles International Airport,541,0,753,190,26,0,0,20,40,41,8,2023-01-13,127,1700 - 1800,2024-08-05 10:11:11,54,23,634,54,A273,Tom Bradley International Terminal,1551,18,917,53
LAX,Los Angeles International Airport,281,0,279,24,0,0,0,15,37,17,3,2023-01-13,50,1800 - 1900,2024-08-05 10:11:11,40,16,416,39,A273,Tom Bradley International Terminal,601,13,185,40
LAX,Los Angeles International Airport,236,0,277,246,107,215,116,41,37,36,5,2023-01-13,91,1900 - 2000,2024-08-05 10:11:11,107,61,616,107,A273,Tom Bradley International Terminal,1233,22,617,103
LAX,Los Angeles International Airport,100,62,187,134,102,82,243,60,23,34,4,2023-01-13,75,2000 - 2100,2024-08-05 10:11:11,131,90,473,131,A273,Tom Bradley International Terminal,944,32,471,122
LAX,Los Angeles International Airport,195,5,232,294,303,43,317,51,24,46,9,2023-01-13,60,2100 - 2200,2024-08-05 10:11:11,127,66,565,127,A273,Tom Bradley International Terminal,1435,41,870,125
LAX,Los Angeles International Airport,104,0,268,211,40,313,154,51,20,32,7,2023-01-13,29,2200 - 2300,2024-08-05 10:11:11,103,76,440,103,A273,Tom Bradley International Terminal,1122,36,682,102
LAX,Los Angeles International Airport,1,0,29,121,152,50,0,47,18,7,2,2023-01-13,2,2300 - 0000,2024-08-05 10:11:11,64,50,135,63,A273,Tom Bradley International Terminal,360,45,225,64
LAX,Los Angeles International Airport,97,0,299,70,0,0,0,22,24,10,2,2023-01-14,34,0500 - 0600,2024-08-05 10:11:11,44,21,236,44,A273,Tom Bradley International Terminal,476,23,240,44
LAX,Los Angeles International Airport,551,0,593,151,14,0,0,17,23,33,7,2023-01-14,111,0600 - 0700,2024-08-05 10:11:11,51,20,657,51,A273,Tom Bradley International Terminal,1342,15,685,51
LAX,Los Angeles International Airport,657,0,435,359,247,120,0,26,29,49,6,2023-01-14,83,0700 - 0800,2024-08-05 10:11:11,73,33,1294,73,A273,Tom Bradley International Terminal,1867,12,573,66
LAX,Los Angeles International Airport,59,0,83,123,68,21,0,35,24,5,2,2023-01-14,2,0800 - 0900,2024-08-05 10:11:11,65,45,165,65,A273,Tom Bradley International Terminal,359,27,194,65
LAX,Los Angeles International Airport,500,0,577,172,9,0,0,19,27,31,6,2023-01-14,115,0900 - 1000,2024-08-05 10:11:11,47,20,719,47,A273,Tom Bradley International Terminal,1289,17,570,47
LAX,Los Angeles International Airport,538,0,491,25,14,2,0,16,26,28,5,2023-01-14,65,1000 - 1100,2024-08-05 10:11:11,67,17,357,61,A273,Tom Bradley International Terminal,1098,15,741,67
LAX,Los Angeles International Airport,214,0,172,10,0,0,0,15,19,12,3,2023-01-14,9,1100 - 1200,2024-08-05 10:11:11,37,16,203,33,A273,Tom Bradley International Terminal,408,14,205,37
LAX,Los Angeles International Airport,587,0,886,168,17,0,0,19,36,49,8,2023-01-14,134,1200 - 1300,2024-08-05 10:11:11,60,22,850,60,A273,Tom Bradley International Terminal,1707,16,857,56
LAX,Los Angeles International Airport,657,0,718,634,101,19,0,24,50,59,8,2023-01-14,158,1300 - 1400,2024-08-05 10:11:11,85,32,1124,85,A273,Tom Bradley International Terminal,2188,16,1064,85
LAX,Los Angeles International Airport,371,0,576,105,50,30,0,21,50,32,5,2023-01-14,53,1400 - 1500,2024-08-05 10:11:11,70,26,699,70,A273,Tom Bradley International Terminal,1164,14,465,42
LAX,Los Angeles International Airport,802,0,732,132,12,0,0,16,37,46,10,2023-01-14,140,1500 - 1600,2024-08-05 10:11:11,60,14,679,60,A273,Tom Bradley International Terminal,1724,17,1045,52
LAX,Los Angeles International Airport,987,0,655,78,0,0,0,14,41,47,9,2023-01-14,154,1600 - 1700,2024-08-05 10:11:11,36,15,899,36,A273,Tom Bradley International Terminal,1767,13,868,35
LAX,Los Angeles International Airport,334,0,723,451,293,302,56,36,41,66,10,2023-01-14,139,1700 - 1800,2024-08-05 10:11:11,112,44,1089,112,A273,Tom Bradley International Terminal,2225,28,1136,100
LAX,Los Angeles International Airport,336,0,428,335,95,289,20,35,42,47,9,2023-01-14,96,1800 - 1900,2024-08-05 10:11:11,97,51,681,97,A273,Tom Bradley International Terminal,1550,23,869,67
LAX,Los Angeles International Airport,229,0,343,90,190,87,0,31,36,27,5,2023-01-14,97,1900 - 2000,2024-08-05 10:11:11,74,50,346,74,A273,Tom Bradley International Terminal,966,21,620,65
LAX,Los Angeles International Airport,109,0,83,22,0,0,0,17,24,12,1,2023-01-14,25,2000 - 2100,2024-08-05 10:11:11,35,27,107,35,A273,Tom Bradley International Terminal,226,9,119,31
LAX,Los Angeles International Airport,867,0,711,43,11,0,0,14,32,50,9,2023-01-14,89,2100 - 2200,2024-08-05 10:11:11,58,15,554,57,A273,Tom Bradley International Terminal,1682,14,1128,58
LAX,Los Angeles International Airport,247,0,536,44,4,0,0,19,24,26,5,2023-01-14,24,2200 - 2300,2024-08-05 10:11:11,47,21,249,47,A273,Tom Bradley International Terminal,857,19,608,47
LAX,Los Angeles International Airport,264,0,436,316,60,0,0,25,20,33,7,2023-01-14,28,2300 - 0000,2024-08-05 10:11:11,55,29,397,52,A273,Tom Bradley International Terminal,1109,23,712,55
LAX,Los Angeles International Airport,207,0,14,0,0,0,0,7,26,11,1,2023-01-15,18,0500 - 0600,2024-08-05 10:11:11,24,8,94,24,A273,Tom Bradley International Terminal,232,7,138,18
LAX,Los Angeles International Airport,739,0,643,212,48,4,0,18,30,51,8,2023-01-15,151,0600 - 0700,2024-08-05 10:11:11,79,23,868,64,A273,Tom Bradley International Terminal,1697,12,829,79
LAX,Los Angeles International Airport,355,0,331,364,326,128,0,33,31,39,5,2023-01-15,73,0700 - 0800,2024-08-05 10:11:11,74,41,1027,74,A273,Tom Bradley International Terminal,1543,17,516,73
LAX,Los Angeles International Airport,343,0,238,223,230,16,0,28,29,34,5,2023-01-15,59,0800 - 0900,2024-08-05 10:11:11,62,41,482,62,A273,Tom Bradley International Terminal,1084,17,602,62
LAX,Los Angeles International Airport,787,0,652,239,37,0,0,18,34,50,8,2023-01-15,175,0900 - 1000,2024-08-05 10:11:11,52,21,908,52,A273,Tom Bradley International Terminal,1765,15,857,50
LAX,Los Angeles International Airport,338,0,231,7,0,0,0,14,34,15,3,2023-01-15,55,1000 - 1100,2024-08-05 10:11:11,31,16,208,30,A273,Tom Bradley International Terminal,591,12,383,31
LAX,Los Angeles International Airport,987,0,802,85,0,0,0,15,39,58,9,2023-01-15,93,1100 - 1200,2024-08-05 10:11:11,42,16,933,42,A273,Tom Bradley International Terminal,1932,14,999,37
LAX,Los Angeles International Airport,666,0,641,121,12,0,0,17,46,45,7,2023-01-15,148,1200 - 1300,2024-08-05 10:11:11,59,23,657,59,A273,Tom Bradley International Terminal,1485,13,828,52
LAX,Los Angeles International Airport,1026,0,796,690,176,14,0,23,49,87,11,2023-01-15,222,1300 - 1400,2024-08-05 10:11:11,66,31,1370,66,A273,Tom Bradley International Terminal,2789,14,1419,61
